Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry ,Instrument
506642,"Sadhana Nitrochem Ltd.,",SADHNANIQ,SADHANA NITROCHEM LTD.,Active,X,1,INE888C01040,Commodity Chemicals,Equity
506687,"Transpek Industry Ltd.,",TRANSPEK,TRANSPEK INDUSTRY LTD.-$,Active,X,10,INE687A01016,Commodity Chemicals,Equity
506734,"Mysore Petro Chemicals Ltd.,",MYSORPETRO,MYSORE PETRO CHEMICALS LTD.-$,Active,X,10,INE741A01011,Commodity Chemicals,Equity
506808,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,Active,X,10,INE400A01014,Commodity Chemicals,Equity
506852,"Punjab Alkalies & Chemicals Ltd.,",PACL,PUNJAB ALKALIES & CHEMICALS LTD.,Active,X,10,INE607A01014,Commodity Chemicals,Equity
506854,"TANFAC Industries Ltd.,",TANFACIND,TANFAC INDUSTRIES LTD.-$,Active,X,10,INE639B01015,Commodity Chemicals,Equity
506947,"Advance Petrochemicals Ltd.,",ADVPETR-B,ADVANCE PETROCHEMICALS LTD.,Active,P,10,INE334N01018,Commodity Chemicals,Equity
507486,Caprolactam Chemicals ltd.,CAPRO,CAPROLACTAM CHEMICALS LTD.,Active,XT,10,INE470N01010,Commodity Chemicals,Equity
507580,"IVP Ltd.,",IVP,IVP LTD.,Active,B,10,INE043C01018,Commodity Chemicals,Equity
507753,TGV SRAAC LIMITED,TGVSL,TGV Sraac Ltd,Active,XT,10,INE284B01028,Commodity Chemicals,Equity
507759,Lime Chemicals Ltd.,LIMECHM,LIME CHEMICALS LTD.,Active,X,10,INE891G01011,Commodity Chemicals,Equity
509423,Sanathnagar Enterprises Limited,SEL,Sanathnagar Enterprises Limited,Active,X,10,INE367E01033,Commodity Chemicals,Equity
509449,"Bhagwati Oxygen Ltd.,",BHAGWOX,BHAGWATI OXYGEN LTD.,Active,XT,10,INE026I01010,Commodity Chemicals,Equity
509910,"Southern Gas Ltd.,",ZSOUTGAS,SOUTHERN GAS LTD.,Active,P,100,INE532U01012,Commodity Chemicals,Equity
514248,Sree chem Resins Ltd,SRECR,SREECHEM RESINS LTD.,Active,P,10,INE377C01010,Commodity Chemicals,Equity
514418,Mangalam Organics Limited,MANORG,Mangalam Organics Limited,Active,X,10,INE370D01013,Commodity Chemicals,Equity
514440,Blue Pearl Texspin Limited,BPTEX,Blue Pearl Texspin Limited,Active,XT,10,INE439N01023,Commodity Chemicals,Equity
519097,Ritesh International Ltd,RITESHIN,RITESH INTERNATIONAL LTD.,Active,XT,10,INE534D01014,Commodity Chemicals,Equity
524038,Venlon Enterprises Ltd.,VENLONENT,VENLON ENTERPRISES LTD.,Active,X,5,INE204D01022,Commodity Chemicals,Equity
524080,"Haryana Leather Chemicals Ltd.,",HARLETH,HARYANA LEATHER CHEMICALS LTD.,Active,XT,10,INE681F01018,Commodity Chemicals,Equity
524129,"Vinyl Chemicals (India) Ltd.,",VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,Active,B,1,INE250B01029,Commodity Chemicals,Equity
524156,TCM Ltd.,TCMLMTD,TCM LTD.,Active,X,10,INE034F01010,Commodity Chemicals,Equity
524200,"Vinati Organics Ltd.,",VINATIORGA,VINATI ORGANICS LTD.-$,Active,A,1,INE410B01037,Commodity Chemicals,Equity
524336,"Shree Hari Chemicals Export Ltd.,",SHHARICH,SHREE HARI CHEMICALS EXPORT LTD.,Active,X,10,INE065E01017,Commodity Chemicals,Equity
524342,"Indo Borax & Chemicals Ltd.,",INDOBORAX,INDO BORAX & CHEMICALS LTD.-$,Active,X,1,INE803D01021,Commodity Chemicals,Equity
524408,Universal Starch-Chem Allied Ltd.,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED LTD.,Active,XT,10,INE113E01015,Commodity Chemicals,Equity
524434,Asian Petroproducts & Exports Ltd.,ASINPET,ASIAN PETROPRODUCTS & EXPORTS LTD.,Active,XT,10,INE810M01019,Commodity Chemicals,Equity
524440,Camex Ltd.,CAMEXLTD,CAMEX LTD.,Active,X,10,INE198C01010,Commodity Chemicals,Equity
524480,Riddhi Siddhi Gluco Biols Ltd,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,Active,X,10,INE249D01019,Commodity Chemicals,Equity
524488,SVC INDUSTRIES LIMITED,SVCIND,SVC INDUSTRIES Ltd,Active,XT,10,INE038B01010,Commodity Chemicals,Equity
524514,Tulasee Bio-Ethanol Ltd.,TULASEEBIOE,TULASEE BIO-ETHANOL LTD.,Active,ZP,10,INE276N01011,Commodity Chemicals,Equity
524522,Laffans Petrochemicals Ltd.,LAFFANSQ,LAFFANS PETROCHEMICALS LTD.-$,Active,XT,10,INE919B01011,Commodity Chemicals,Equity
524564,Gayatri BioOrganics Ltd,GAYATRIBI,GAYATRI BIOORGANICS LTD.,Active,XT,10,INE052E01015,Commodity Chemicals,Equity
524576,Vivid Global Industries Limited,VIVIDIND,VIVID GLOBAL INDUSTRIES LTD.,Active,X,5,INE737C01023,Commodity Chemicals,Equity
524594,Ashok Alco-Chem Ltd.,ASHOKALC,ASHOK ALCO-CHEM LTD.,Active,X,10,INE994D01010,Commodity Chemicals,Equity
524634,Alufluoride Ltd.,ALUFLUOR,ALUFLUORIDE LTD.,Active,X,10,INE058F01019,Commodity Chemicals,Equity
524640,Archit Organosys Limited,ARCHITORG,ARCHIT ORGANOSYS LTD.,Active,X,10,INE078I01011,Commodity Chemicals,Equity
524648,Indo Amines Ltd.,INDOAMIN,INDO AMINES LTD.-$,Active,XT,10,INE760F01010,Commodity Chemicals,Equity
524743,Fischer Chemic Ltd.,FISCHER,FISCHER CHEMIC LTD.,Active,XT,10,INE771F01025,Commodity Chemicals,Equity
524748,Link Pharma Chem Ltd.,LINKPH,LINK PHARMA CHEM LTD.,Active,X,10,INE302F01011,Commodity Chemicals,Equity
524768,Emmessar Biotech & Nutrition Ltd.,EMMESSA,EMMESSAR BIOTECH & NUTRITION LTD.,Active,X,10,INE634B01016,Commodity Chemicals,Equity
526231,Standard Surfactants Ltd.,STDSFAC,STANDARD SURFACTANTS LTD.,Active,XT,10,INE307D01015,Commodity Chemicals,Equity
526335,Shreyas Intermediates Ltd.,SHREYASI,SHREYAS INTERMEDIATES LTD.,Active,XT,10,INE115F01017,Commodity Chemicals,Equity
526532,Square Four Projects India Limited,SFPIL,Square Four Projects India Limited,Active,X,10,INE716K01012,Commodity Chemicals,Equity
526901,Sonal Adhesives Ltd.,SONALAD,SONAL ADHESIVES LTD.,Active,XT,10,INE344I01017,Commodity Chemicals,Equity
526905,Padmanabh Industries Limited,PADMAIND,Padmanabh Industries Limited,Active,X,10,INE743D01011,Commodity Chemicals,Equity
530001,"Gujarat Alkalis & Chemicals Ltd.,",GUJALKALI,GUJARAT ALKALIES & CHEMICALS LTD.,Active,A,10,INE186A01019,Commodity Chemicals,Equity
530401,Vinyoflex Ltd.,VINYOFL,VINYOFLEX LTD.,Active,XT,10,INE526H01011,Commodity Chemicals,Equity
530421,Kuwer Industries Ltd.,KUWERIN,KUWER INDUSTRIES LTD.,Active,XT,10,INE430F01010,Commodity Chemicals,Equity
530803,Bhageria Industries Limited,BHAGIL,Bhageria Industries Ltd,Active,B,5,INE354C01027,Commodity Chemicals,Equity
530815,Refnol Resins & Chemicals Ltd.,REFNOL,REFNOL RESINS & CHEMICALS LTD.,Active,X,10,INE428C01011,Commodity Chemicals,Equity
530845,Sunshield Chemicals Ltd.,SUNSHIEL,SUNSHIELD CHEMICALS LTD.,Active,X,10,INE199E01014,Commodity Chemicals,Equity
531227,Deco-Mica Ltd.,DECOMIC,DECO-MICA LTD.,Active,P,10,INE907E01010,Commodity Chemicals,Equity
531409,Alchemist Corporation Ltd,ALCHCORP,ALCHEMIST CORPORATION LTD.,Active,XT,10,INE057D01016,Commodity Chemicals,Equity
531541,KOBO BIOTECH LIMITED,KOBO,Kobo Biotech Ltd-$,Active,Z,10,INE881A01015,Commodity Chemicals,Equity
532167,Omkar Pharmachem Ltd.,OMKARPH,OMKAR PHARMACHEM LTD.,Active,XT,10,INE501C01015,Commodity Chemicals,Equity
532425,GENUS PRIME INFRA LIMITED,GENUSPRIME,Genus Prime Infra Ltd,Active,X,2,INE256D01014,Commodity Chemicals,Equity
532457,Gulshan Polyols Ltd.,GULPOLY,GULSHAN POLYOLS LTD.,Active,B,1,INE255D01024,Commodity Chemicals,Equity
532504,Navin Fluorine International Limited,NAVINFLUOR,Navin Fluorine International Limited-$,Active,A,2,INE048G01026,Commodity Chemicals,Equity
532842,Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,Active,B,10,INE917H01012,Commodity Chemicals,Equity
538896,Kanchi Karpooram Ltd.,KANCHI,Kanchi Karpooram Ltd,Active,X,10,INE081G01019,Commodity Chemicals,Equity
539195,POCL ENTERPRISES LTD,POEL,POCL Enterprises Ltd,Active,X,10,INE035S01010,Commodity Chemicals,Equity
541269,Chemfab Alkalis Ltd,CHEMFABALKA,Chemfab Alkalis Ltd,Active,B,10,INE783X01023,Commodity Chemicals,Equity
543252,Fairchem Organics Limited,FAIRCHEMOR,Fairchem Organics Ltd,Active,B,10,INE0DNW01011,Commodity Chemicals,Equity
590062,The Andhra Sugars Ltd.,ANDHRSUGAR,ANDHRA SUGARS LTD.,Active,B,10,INE715B01013,Commodity Chemicals,Equity
500179,HCL Infosystems Ltd,HCL-INSYS,HCL INFOSYSTEMS LTD.,Active,B,2,INE236A01020,Computer Hardware,Equity
517119,PCS Technology Ltd.,PCS,PCS TECHNOLOGY LTD.,Active,X,10,INE834B01012,Computer Hardware,Equity
532413,Cerebra Integrated Technologies Ltd.,CEREBRAINT,CEREBRA INTEGRATED TECHNOLOGIES LTD.,Active,B,10,INE345B01019,Computer Hardware,Equity
500028,ATV Projects India Ltd,ATVPR,ATV PROJECTS INDIA LTD.,Active,XT,10,INE447A01015,Construction & Engineering,Equity
500185,"Hindustan Construction Co. Ltd.,",HCC,HINDUSTAN CONSTRUCTION CO.LTD.,Active,A,1,INE549A01026,Construction & Engineering,Equity
500294,NCC Limited,NCC,NCC Limited,Active,A,2,INE868B01028,Construction & Engineering,Equity
500402,SPML Infra Limited,SPMLINFRA,SPML Infra Limited,Active,B,2,INE937A01023,Construction & Engineering,Equity
500510,Larsen & Toubro Limited,LT,LARSEN & TOUBRO LTD.,Active,A,2,INE018A01030,Construction & Engineering,Equity
501630,Anand Projects Ltd,ANANDPROJ,Anand Projects Ltd,Active,XT,10,INE134R01013,Construction & Engineering,Equity
504273,MODULEX CONSTRUCTION TECHNOLOGIES LIMITED,MODULEX,Modulex Construction Technologies Ltd,Active,X,10,INE064R01012,Construction & Engineering,Equity
509496,ITD Cementation India Ltd,ITDCEM,ITD CEMENTATION INDIA LTD.,Active,A,1,INE686A01026,Construction & Engineering,Equity
511411,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,Active,X,10,INE472C01027,Construction & Engineering,Equity
511634,Dugar Housing Developments Limited,DUGARHOU,DUGAR HOUSING DEVELOPMENTS LTD.,Active,P,10,INE919M01018,Construction & Engineering,Equity
514360,K&R RAIL ENGINEERING LIMITED,KRRAIL,K&R Rail Engineering Ltd,Active,X,10,INE078T01026,Construction & Engineering,Equity
519331,VSF Projects Limited,VSFPROJ,VSF PROJECTS LTD.,Active,XT,10,INE923K01014,Construction & Engineering,Equity
522205,Praj Industries Ltd.,PRAJIND,PRAJ INDUSTRIES LTD.,Active,T,2,INE074A01025,Construction & Engineering,Equity
522231,Conart Engineers Ltd.,CONART,CONART ENGINEERS LTD.-$,Active,X,10,INE714D01012,Construction & Engineering,Equity
522263,JMC Projects (india) Ltd.,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,Active,A,2,INE890A01024,Construction & Engineering,Equity
523445,Reliance Industrial Infrastructure,RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,Active,A,10,INE046A01015,Construction & Engineering,Equity
523838,Simplex Infrastructures Limited,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD.,Active,B,2,INE059B01024,Construction & Engineering,Equity
526662,"Rajdarshan Industries Ltd.,",ARENTERP,RAJDARSHAN INDUSTRIES LTD.,Active,B,10,INE610C01014,Construction & Engineering,Equity
526727,"Garnet Construction Ltd.,",GARNET,GARNET CONSTRUCTION LTD.,Active,X,10,INE797D01017,Construction & Engineering,Equity
526839,Shelter Infra Projects Limited,SIPL,SHELTER INFRA PROJECTS LTD.-$,Active,X,10,INE413C01013,Construction & Engineering,Equity
531092,OM INFRA LIMITED,OMINFRAL,OM Infra Ltd,Active,B,1,INE239D01028,Construction & Engineering,Equity
531120,Patel Engineering Ltd,PATELENG,PATEL ENGINEERING LTD.-$,Active,A,1,INE244B01030,Construction & Engineering,Equity
531364,PARAMONE CONCEPTS LIMITED,PARAMONE,Paramone Concepts Ltd,Active,X,10,INE005E01013,Construction & Engineering,Equity
531497,Madhucon Projects Ltd.,MADHUCON,MADHUCON PROJECTS LTD.-$,Active,B,1,INE378D01032,Construction & Engineering,Equity
531540,Maruti Infrastructure Ltd.,MAINFRA,MARUTI INFRASTRUCTURE LTD.,Active,X,10,INE392G01010,Construction & Engineering,Equity
531784,KCL Infra Projects Limited,KCLINFRA,KCL Infra Projects Ltd,Active,XT,2,INE469F01026,Construction & Engineering,Equity
531845,ZENITH STEEL PIPES AND INDUSTRIES LIMITED,ZENITHSTL,Zenith Steel Pipes & Industries Ltd-$,Active,T,10,INE318D01020,Construction & Engineering,Equity
532144,Welspun Corp Limited,WELCORP,Welspun Corp Limited,Active,A,5,INE191B01025,Construction & Engineering,Equity
532532,Jaiprakash Associates Limited,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD.,Active,A,2,INE455F01025,Construction & Engineering,Equity
532553,Welspun Enterprises Limited,WELENT,Welspun Enterprises Ltd,Active,A,10,INE625G01013,Construction & Engineering,Equity
532629,McNally Bharat Engineering Company Limited,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD.,Active,T,10,INE748A01016,Construction & Engineering,Equity
532676,PBA INFRASTRUCTURE LTD.,PBAINFRA,PBA INFRASTRUCTURE LTD.,Active,B,10,INE160H01019,Construction & Engineering,Equity
532693,Punj LLoyd Ltd,PUNJLLOYD,PUNJ LLOYD LTD.,Active,Z,2,INE701B01021,Construction & Engineering,Equity
532710,Sadbhav Engineering Ltd.,SADBHAV,SADBHAV ENGINEERING LTD.,Active,A,1,INE226H01026,Construction & Engineering,Equity
532738,Tantia Constructions Limited,TANTIACONS,TANTIA CONSTRUCTIONS LTD.,Active,Z,10,INE388G01018,Construction & Engineering,Equity
532759,Atlanta Limited,ATLANTA,ATLANTA LTD.,Active,B,2,INE285H01022,Construction & Engineering,Equity
532766,Richa Industries Limited,RICHAIND,RICHA INDUSTRIES LTD.,Active,Z,10,INE516H01012,Construction & Engineering,Equity
532767,Gayatri Projects Limited,GAYAPROJ,GAYATRI PROJECTS LTD.,Active,B,2,INE336H01023,Construction & Engineering,Equity
532813,C & C Constructions Ltd.,CANDC,C & C CONSTRUCTIONS LTD.,Active,Z,10,INE874H01015,Construction & Engineering,Equity
532869,Tarmat Limited,TARMAT,TARMAT LTD.,Active,B,10,INE924H01018,Construction & Engineering,Equity
532907,IL&FS Engineering and Construction Company Ltd,IL&FSENGG,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,Active,Z,10,INE369I01014,Construction & Engineering,Equity
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY,BGR ENERGY SYSTEMS LTD.,Active,B,10,INE661I01014,Construction & Engineering,Equity
532940,J. Kumar Infraprojects Limited,JKIL,J.KUMAR INFRAPROJECTS LTD.,Active,A,5,INE576I01022,Construction & Engineering,Equity
532942,KNR Constructions Limited,KNRCON,KNR CONSTRUCTIONS LTD.,Active,A,2,INE634I01029,Construction & Engineering,Equity
532945,Shriram EPC Limited,SHRIRAMEPC,SHRIRAM EPC LTD.,Active,B,10,INE964H01014,Construction & Engineering,Equity
532959,AJR INFRA AND TOLLING LIMITED,AJRINFRA,AJR Infra And Tolling Ltd,Active,B,2,INE181G01025,Construction & Engineering,Equity
532986,Niraj Cement Structurals Limited,NIRAJ,NIRAJ CEMENT STRUCTURALS LTD.,Active,B,10,INE368I01016,Construction & Engineering,Equity
533048,GI ENGINEERING SOLUTIONS LIMITED,GISOLUTION,GI ENGINEERING SOLUTIONS LTD.,Active,B,10,INE065J01016,Construction & Engineering,Equity
533152,MBL INFRASTRUCTURES LIMITED,MBLINFRA,MBL Infrastructures Ltd,Active,B,10,INE912H01013,Construction & Engineering,Equity
533163,ARSS Infrastructure Projects Limited,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,Active,B,10,INE267I01010,Construction & Engineering,Equity
533167,Coromandel Engineering Company Limited,COROENGG,COROMANDEL ENGINEERING COMPANY LTD.,Active,X,10,INE312J01012,Construction & Engineering,Equity
533169,MAN INFRACONSTRUCTION LIMITED,MANINFRA,MAN INFRACONSTRUCTION LTD.,Active,B,2,INE949H01023,Construction & Engineering,Equity
533262,Ramky Infrastructure Limited,RAMKY,RAMKY INFRASTRUCTURE LTD.,Active,B,10,INE874I01013,Construction & Engineering,Equity
533284,RPP INFRA PROJECTS LIMITED,RPPINFRA,RPP INFRA PROJECTS LTD.,Active,B,10,INE324L01013,Construction & Engineering,Equity
533292,A2Z Infra Engineering Limited,A2ZINFRA,A2Z Infra Engineering Limited,Active,B,10,INE619I01012,Construction & Engineering,Equity
533326,Texmaco Rail & Engineering Limited,TEXRAIL,TEXMACO RAIL & ENGINEERING LTD.,Active,A,1,INE621L01012,Construction & Engineering,Equity
533482,Kridhan Infra Limited,KRIINFRA,Kridhan Infra Limited,Active,B,2,INE524L01026,Construction & Engineering,Equity
533605,SETUBANDHAN INFRASTRUCTURE LIMITED,SETUINFRA,Setubandhan Infrastructure Ltd,Active,B,1,INE023M01027,Construction & Engineering,Equity
533761,GPT Infraprojects limited,GPTINFRA,GPT INFRAPROJECTS LTD.,Active,B,10,INE390G01014,Construction & Engineering,Equity
534309,NBCC (India) Limited,NBCC,NBCC (India) Ltd,Active,A,1,INE095N01031,Construction & Engineering,Equity
534731,Bronze Infra-Tech Limited,BITL,BRONZE INFRA-TECH LTD.,Active,XT,10,INE830N01015,Construction & Engineering,Equity
535693,BRAHMAPUTRA INFRASTRUCTURE LIMITED,BRAHMINFRA,BRAHMAPUTRA INFRASTRUCTURE LTD.,Active,X,10,INE320I01017,Construction & Engineering,Equity
536659,PVV Infra Limited,PVVINFRA,PVV Infra Ltd,Active,Z,10,INE428B01013,Construction & Engineering,Equity
536846,Yuranus Infrastructure Ltd,YURANUS,Yuranus Infrastructure Ltd,Active,XT,10,INE156M01017,Construction & Engineering,Equity
537840,Raunaq EPC International Limited,RAUNAQEPC,Raunaq EPC International Ltd,Active,XT,10,INE523K01012,Construction & Engineering,Equity
538562,Skipper Limited,SKIPPER,Skipper Ltd,Active,B,1,INE439E01022,Construction & Engineering,Equity
538833,Anubhav Infrastructure Limited,ANUBHAV,Anubhav Infrastructure Ltd,Active,XT,10,INE891N01017,Construction & Engineering,Equity
539009,GBL Industries Limited,GBLIL,GBL Industries Ltd,Active,Z,10,INE003Q01012,Construction & Engineering,Equity
539302,Power Mech Projects Limited,POWERMECH,Power Mech Projects Ltd,Active,A,10,INE211R01019,Construction & Engineering,Equity
539861,SKIL Infrastructure Limited,SKIL,SKIL Infrastructure Ltd,Active,B,10,INE429F01012,Construction & Engineering,Equity
539894,Madhav Infra Projects Limited,MADHAVIPL,Madhav Infra Projects Ltd,Active,X,1,INE631R01026,Construction & Engineering,Equity
540134,ISHAAN INFRASTRUCTURE AND SHELTERS LIMITED,IISL,Ishaan Infrastructures and Shelters Ltd,Active,X,10,INE818R01011,Construction & Engineering,Equity
540147,Shashijit Infraprojects Limited,SHASHIJIT,Shashijit Infraprojects Ltd,Active,T,10,INE700V01013,Construction & Engineering,Equity
540150,Mewar Hi-Tech Engineering Limited,MHEL,Mewar Hi-Tech Engineering Ltd,Active,M,10,INE957U01011,Construction & Engineering,Equity
540642,Salasar Techno Engineering Limited,SALASAR,Salasar Techno Engineering Ltd,Active,B,10,INE170V01019,Construction & Engineering,Equity
540923,Ashoka Metcast Limited,AML,Ashoka Metcast Ltd,Active,M,10,INE760Y01011,Construction & Engineering,Equity
541019,H.G. Infra Engineering Limited,HGINFRA,H.G. Infra Engineering Ltd,Active,A,10,INE926X01010,Construction & Engineering,Equity
541112,Shreeshay Engineers Limited,SHREESHAY,Shreeshay Engineers Ltd,Active,M,10,INE452Z01012,Construction & Engineering,Equity
541302,Dhruv Consultancy Services Limited,DHRUV,Dhruv Consultancy Services Ltd,Active,M,10,INE506Z01015,Construction & Engineering,Equity
541353,Innovators Facade Systems Limited,INNOVATORS,Innovators Facade Systems Ltd,Active,M,10,INE870Z01015,Construction & Engineering,Equity
541546,GAYATRI HIGHWAYS LTD,GAYAHWS,Gayatri Highways Ltd,Active,B,2,INE287Z01012,Construction & Engineering,Equity
541556,RITES Limited,RITES,RITES Ltd,Active,A,10,INE320J01015,Construction & Engineering,Equity
541735,Vivanta Industries Limited,VIVANTA,Vivanta Industries Ltd,Active,X,10,INE299W01014,Construction & Engineering,Equity
541945,Ranjeet Mechatronics Limited,RANJEET,Ranjeet Mechatronics Ltd,Active,M,10,INE01A501019,Construction & Engineering,Equity
541956,IRCON International Ltd,IRCON,IRCON International Ltd,Active,A,2,INE962Y01021,Construction & Engineering,Equity
542057,BCPL Railway Infrastructure Limited,BCPL,BCPL Railway Infrastructure Ltd,Active,B,10,INE00SW01015,Construction & Engineering,Equity
542141,Techno Electric & Engineering Company Limited,TECHNOE,Techno Electric & Engineering Company Ltd,Active,A,2,INE285K01026,Construction & Engineering,Equity
542649,Rail Vikas Nigam Limited,RVNL,Rail Vikas Nigam Ltd,Active,A,10,INE415G01027,Construction & Engineering,Equity
542760,Sterling and Wilson Solar Limited,SWSOLAR,Sterling and Wilson Solar Ltd,Active,A,1,INE00M201021,Construction & Engineering,Equity
543240,Likhitha Infrastructure Limited,LIKHITHA,Likhitha Infrastructure Ltd,Active,B,10,INE060901019,Construction & Engineering,Equity
543317,G R Infraprojects Limited,GRINFRA,G R Infraprojects Ltd,Active,B,5,INE201P01022,Construction & Engineering,Equity
543364,Markolines Traffic Controls Limited,MTCL,Markolines Traffic Controls Ltd,Active,M,10,INE0FW001016,Construction & Engineering,Equity
543375,Promax Power Limited,PROMAX,Promax Power Ltd,Active,MT,10,INE0I2F01015,Construction & Engineering,Equity
502250,LERTHAI FINANCE LIMITED,LERTHAI,Lerthai Finance Ltd,Active,XT,10,INE347D01011,Construction Materials,Equity
502281,"Triveni Glass Ltd.,",TRIVENIGQ,TRIVENI GLASS LTD.-$,Active,X,10,INE094C01011,Construction Materials,Equity
502294,Nilachal Refractories Ltd.,NILACHAL,NILACHAL REFRACTORIES LTD.,Active,X,10,INE416N01013,Construction Materials,Equity
506313,Sashwat Technocrats Limited,SASHWAT,Sashwat Technocrats Limited,Active,P,10,INE789D01014,Construction Materials,Equity
512103,Nidhi Granites Limited,NIDHGRN,NIDHI GRANITES LTD.,Active,XT,10,INE276H01013,Construction Materials,Equity
513528,Glittek Granites Ltd.,GLITTEKG,GLITTEK GRANITES LTD.,Active,X,5,INE741B01027,Construction Materials,Equity
513699,Solid Stone Company Ltd.,SOLIDSTON,SOLID STONE COMPANY LTD.,Active,XT,10,INE584G01012,Construction Materials,Equity
513723,HG INDUSTRIES LIMITED,HGIND,HG Industries Ltd-$,Active,XT,5,INE464C01024,Construction Materials,Equity
513729,Aro Granite Industries Ltd.,AROGRANITE,ARO GRANITE INDUSTRIES LTD.-$,Active,B,10,INE210C01013,Construction Materials,Equity
514171,Ceeta Industries Ltd.,CEETAIN,CEETA INDUSTRIES LTD.,Active,XT,1,INE760J01012,Construction Materials,Equity
515093,"Madhav Marbles & Granites Ltd.,",MADHAV,MADHAV MARBLES & GRANITES LTD.,Active,B,10,INE925C01016,Construction Materials,Equity
523483,Pacific Industries ltd.,PACIFICI,PACIFIC INDUSTRIES LTD.,Active,X,10,INE883C01025,Construction Materials,Equity
